"iid","gender","wave","match","dec_o","age","exphappy","attr1_1","sinc1_1","intel1_1","fun1_1","amb1_1","shar1_1","dec","attr","sinc","intel","fun","amb","shar","prob"
127,1,5,1,1,22,1,25,25,25,15,5,5,1,10,7,9,10,8,10,10
127,1,5,0,1,22,1,25,25,25,15,5,5,0,5,5,5,5,5,5,8
127,1,5,0,0,22,1,25,25,25,15,5,5,0,5,7,7,2,5,2,NA
127,1,5,1,1,22,1,25,25,25,15,5,5,1,7,3,7,10,7,8,10
127,1,5,1,1,22,1,25,25,25,15,5,5,1,7,7,7,7,5,5,8
127,1,5,0,0,22,1,25,25,25,15,5,5,1,7,7,8,8,10,6,10
127,1,5,1,1,22,1,25,25,25,15,5,5,1,9,8,8,6,7,3,7
127,1,5,0,0,22,1,25,25,25,15,5,5,1,8,5,7,8,5,6,10
127,1,5,0,0,22,1,25,25,25,15,5,5,0,5,8,7,0,5,0,7
127,1,5,0,0,22,1,25,25,25,15,5,5,0,7,7,6,5,5,5,5
128,1,5,1,1,21,5,40,15,10,20,10,5,1,10,9,8,9,9,7,8
128,1,5,1,1,21,5,40,15,10,20,10,5,1,7,9,9,8,8,8,8
128,1,5,1,1,21,5,40,15,10,20,10,5,1,7,9,9,8,8,7,8
128,1,5,1,1,21,5,40,15,10,20,10,5,1,9,7,6,10,8,7,9
128,1,5,0,0,21,5,40,15,10,20,10,5,1,7,7,7,7,8,6,7
128,1,5,0,0,21,5,40,15,10,20,10,5,1,8,8,9,9,7,7,8
128,1,5,1,1,21,5,40,15,10,20,10,5,1,9,8,9,7,8,8,7
128,1,5,1,1,21,5,40,15,10,20,10,5,1,8,8,10,10,8,7,8
128,1,5,0,1,21,5,40,15,10,20,10,5,0,6,9,7,7,8,7,8
128,1,5,0,0,21,5,40,15,10,20,10,5,1,8,9,9,8,8,8,7
129,1,5,1,1,NA,10,NA,NA,NA,NA,NA,NA,1,9,8,9,10,8,8,8
129,1,5,0,0,NA,10,NA,NA,NA,NA,NA,NA,0,7,8,8,7,7,7,7
129,1,5,0,0,NA,10,NA,NA,NA,NA,NA,NA,0,6,9,8,7,NA,NA,7
129,1,5,0,0,NA,10,NA,NA,NA,NA,NA,NA,1,8,8,8,7,6,10,7
129,1,5,1,1,NA,10,NA,NA,NA,NA,NA,NA,1,7,NA,8,8,8,8,8
129,1,5,0,0,NA,10,NA,NA,NA,NA,NA,NA,1,8,9,10,9,5,9,8
129,1,5,1,1,NA,10,NA,NA,NA,NA,NA,NA,1,10,10,10,10,9,NA,8
129,1,5,0,0,NA,10,NA,NA,NA,NA,NA,NA,1,9,8,8,10,9,8,8
129,1,5,0,0,NA,10,NA,NA,NA,NA,NA,NA,1,7,8,10,6,5,6,7
129,1,5,0,0,NA,10,NA,NA,NA,NA,NA,NA,1,7,8,9,10,7,NA,7
130,1,5,0,1,20,6,NA,NA,NA,NA,NA,NA,0,5,5,5,2,1,2,2
130,1,5,0,1,20,6,NA,NA,NA,NA,NA,NA,0,3,3,5,6,1,1,2
130,1,5,0,1,20,6,NA,NA,NA,NA,NA,NA,0,1,1,6,2,5,1,2
130,1,5,0,0,20,6,NA,NA,NA,NA,NA,NA,0,6,5,5,4,3,2,2
130,1,5,0,1,20,6,NA,NA,NA,NA,NA,NA,0,3,7,2,1,1,1,NA
130,1,5,0,0,20,6,NA,NA,NA,NA,NA,NA,0,6,6,6,3,8,2,2
130,1,5,1,1,20,6,NA,NA,NA,NA,NA,NA,1,7,6,6,6,6,6,3
130,1,5,1,1,20,6,NA,NA,NA,NA,NA,NA,1,9,6,8,6,6,6,5
130,1,5,0,1,20,6,NA,NA,NA,NA,NA,NA,0,2,1,3,1,1,1,3
130,1,5,0,0,20,6,NA,NA,NA,NA,NA,NA,0,1,5,5,4,3,1,NA
131,1,5,0,0,19,5,25,10,20,20,10,15,0,5,5,5,5,5,5,1
131,1,5,0,0,19,5,25,10,20,20,10,15,0,5,5,5,5,5,5,1
131,1,5,0,0,19,5,25,10,20,20,10,15,0,5,5,5,5,5,5,1
131,1,5,0,0,19,5,25,10,20,20,10,15,0,NA,NA,NA,NA,NA,NA,NA
131,1,5,0,0,19,5,25,10,20,20,10,15,0,5,5,5,5,5,5,1
131,1,5,0,0,19,5,25,10,20,20,10,15,0,NA,NA,NA,NA,NA,NA,NA
131,1,5,0,0,19,5,25,10,20,20,10,15,0,6,6,6,6,6,6,1
131,1,5,0,0,19,5,25,10,20,20,10,15,0,6,6,7,6,6,2,1
131,1,5,0,1,19,5,25,10,20,20,10,15,0,7,5,10,6,7,2,NA
131,1,5,0,0,19,5,25,10,20,20,10,15,0,6,6,7,6,5,2,1
132,0,6,0,1,27,5,16.6666666666667,16.6666666666667,16.6666666666667,16.6666666666667,16.6666666666667,16.6666666666667,0,7,9,7,9,6,9,7
132,0,6,0,1,27,5,16.6666666666667,16.6666666666667,16.6666666666667,16.6666666666667,16.6666666666667,16.6666666666667,0,8,8,8,8,8,8,5
132,0,6,0,1,27,5,16.6666666666667,16.6666666666667,16.6666666666667,16.6666666666667,16.6666666666667,16.6666666666667,0,5,7,9,5,9,5,5
132,0,6,1,1,27,5,16.6666666666667,16.6666666666667,16.6666666666667,16.6666666666667,16.6666666666667,16.6666666666667,1,8,9,9,9,9,8,7
132,0,6,0,1,27,5,16.6666666666667,16.6666666666667,16.6666666666667,16.6666666666667,16.6666666666667,16.6666666666667,0,5,8,8,8,7,7,7
133,0,6,0,0,24,5,12.77,19.15,17.02,17.02,14.89,19.15,0,7,7,7,8,6,8,7
133,0,6,0,0,24,5,12.77,19.15,17.02,17.02,14.89,19.15,0,7,6,8,7,8,6,5
133,0,6,0,1,24,5,12.77,19.15,17.02,17.02,14.89,19.15,0,6,5,5,6,6,7,7
133,0,6,0,0,24,5,12.77,19.15,17.02,17.02,14.89,19.15,0,8,7,7,8,8,7,6
133,0,6,0,1,24,5,12.77,19.15,17.02,17.02,14.89,19.15,0,5,6,5,7,5,6,5
134,0,6,1,1,23,8,6.66933306669333,19.99800019998,19.99800019998,17.7782221777822,19.99800019998,15.5584441555844,1,8,9,7,9,10,8,6
134,0,6,0,0,23,8,6.66933306669333,19.99800019998,19.99800019998,17.7782221777822,19.99800019998,15.5584441555844,1,7,8,9,8,7,8,5
134,0,6,0,1,23,8,6.66933306669333,19.99800019998,19.99800019998,17.7782221777822,19.99800019998,15.5584441555844,0,7,7,8,5,8,5,6
134,0,6,0,0,23,8,6.66933306669333,19.99800019998,19.99800019998,17.7782221777822,19.99800019998,15.5584441555844,1,8,9,9,9,10,7,9
134,0,6,0,1,23,8,6.66933306669333,19.99800019998,19.99800019998,17.7782221777822,19.99800019998,15.5584441555844,0,6,5,6,5,6,4,2
135,0,6,0,1,26,6,18.1781821817818,22.7277272272773,18.1781821817818,13.6386361363864,13.6386361363864,13.6386361363864,0,8,5,NA,NA,NA,5,6
135,0,6,0,0,26,6,18.1781821817818,22.7277272272773,18.1781821817818,13.6386361363864,13.6386361363864,13.6386361363864,1,8,8,8,NA,NA,2,6
135,0,6,0,0,26,6,18.1781821817818,22.7277272272773,18.1781821817818,13.6386361363864,13.6386361363864,13.6386361363864,1,7,8,NA,8,4,6,NA
135,0,6,1,1,26,6,18.1781821817818,22.7277272272773,18.1781821817818,13.6386361363864,13.6386361363864,13.6386361363864,1,8,8,8,8,NA,NA,7
135,0,6,1,1,26,6,18.1781821817818,22.7277272272773,18.1781821817818,13.6386361363864,13.6386361363864,13.6386361363864,1,7,NA,NA,8,8,NA,5
136,0,6,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,8,8,8,8,8,8,1
136,0,6,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,10,10,10,10,10,10,NA
136,0,6,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,3,8,8,5,8,1,1
136,0,6,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,8,8,8,8,8,8,1
136,0,6,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,6,8,8,8,8,8,1
137,1,6,0,0,26,7,17.39,17.39,15.22,17.39,13.04,19.57,1,8,8,9,8,9,7,6
137,1,6,0,0,26,7,17.39,17.39,15.22,17.39,13.04,19.57,0,6,10,10,6,7,5,6
137,1,6,1,1,26,7,17.39,17.39,15.22,17.39,13.04,19.57,1,9,9,9,8,8,7,6
137,1,6,0,0,26,7,17.39,17.39,15.22,17.39,13.04,19.57,1,7,8,8,7,7,6,6
137,1,6,0,0,26,7,17.39,17.39,15.22,17.39,13.04,19.57,1,6,8,9,7,9,6,6
138,1,6,0,0,32,6,20,20,20,20,6.67,13.33,1,8,7,4,6,6,4,6
138,1,6,0,0,32,6,20,20,20,20,6.67,13.33,0,3,8,8,9,8,1,1
138,1,6,0,1,32,6,20,20,20,20,6.67,13.33,0,3,8,8,2,7,1,8
138,1,6,0,1,32,6,20,20,20,20,6.67,13.33,0,4,6,6,1,7,1,8
138,1,6,1,1,32,6,20,20,20,20,6.67,13.33,1,7,8,10,9,9,8,9
139,1,6,0,0,37,8,18.75,16.67,18.75,20.83,12.5,12.5,1,8,NA,8,8,7,NA,6
139,1,6,0,0,37,8,18.75,16.67,18.75,20.83,12.5,12.5,1,6,8,10,6,8,NA,7
139,1,6,0,0,37,8,18.75,16.67,18.75,20.83,12.5,12.5,1,7,9,9,7,6,NA,6
139,1,6,0,1,37,8,18.75,16.67,18.75,20.83,12.5,12.5,0,6,NA,NA,6,5,NA,7
139,1,6,0,0,37,8,18.75,16.67,18.75,20.83,12.5,12.5,1,8,8,NA,8,8,NA,8
140,1,6,1,1,29,6,18.6018601860186,16.2816281628163,18.6018601860186,18.6018601860186,11.6311631163116,16.2816281628163,1,7,7,7,7,7,7,7
140,1,6,0,0,29,6,18.6018601860186,16.2816281628163,18.6018601860186,18.6018601860186,11.6311631163116,16.2816281628163,0,5,9,8,6,8,6,6
140,1,6,0,1,29,6,18.6018601860186,16.2816281628163,18.6018601860186,18.6018601860186,11.6311631163116,16.2816281628163,0,6.5,8,7.5,7,7,NA,7
140,1,6,1,1,29,6,18.6018601860186,16.2816281628163,18.6018601860186,18.6018601860186,11.6311631163116,16.2816281628163,1,6.5,8,8,7,7,7,7
140,1,6,0,0,29,6,18.6018601860186,16.2816281628163,18.6018601860186,18.6018601860186,11.6311631163116,16.2816281628163,0,5,5,6,8,6,8,7
141,1,6,0,0,28,4,20.83,20.83,16.67,16.67,6.25,18.75,1,8,7,7,7,7,8,7
141,1,6,0,0,28,4,20.83,20.83,16.67,16.67,6.25,18.75,1,6,10,9,9,6,5,8
141,1,6,0,0,28,4,20.83,20.83,16.67,16.67,6.25,18.75,1,7,8,8,7,6,5,7
141,1,6,1,1,28,4,20.83,20.83,16.67,16.67,6.25,18.75,1,8,9,8,8,6,5,8
141,1,6,0,0,28,4,20.83,20.83,16.67,16.67,6.25,18.75,0,3,7,8,4,8,4,7
142,0,7,0,1,24,7,14.2885711428857,14.2885711428857,21.4278572142786,21.4278572142786,19.048095190481,9.51904809519048,0,4,5,6,4,6,4,9
142,0,7,1,1,24,7,14.2885711428857,14.2885711428857,21.4278572142786,21.4278572142786,19.048095190481,9.51904809519048,1,5,10,9,8,7,5,9
142,0,7,0,0,24,7,14.2885711428857,14.2885711428857,21.4278572142786,21.4278572142786,19.048095190481,9.51904809519048,1,8,8,8,8,10,6,7
142,0,7,0,0,24,7,14.2885711428857,14.2885711428857,21.4278572142786,21.4278572142786,19.048095190481,9.51904809519048,1,10,10,9,8,8,7,8
142,0,7,0,0,24,7,14.2885711428857,14.2885711428857,21.4278572142786,21.4278572142786,19.048095190481,9.51904809519048,1,8,10,9,8,8,5,6
142,0,7,0,0,24,7,14.2885711428857,14.2885711428857,21.4278572142786,21.4278572142786,19.048095190481,9.51904809519048,1,6,8,8,8,8,7,10
142,0,7,0,0,24,7,14.2885711428857,14.2885711428857,21.4278572142786,21.4278572142786,19.048095190481,9.51904809519048,1,8,9,10,8,5,6,6
142,0,7,0,0,24,7,14.2885711428857,14.2885711428857,21.4278572142786,21.4278572142786,19.048095190481,9.51904809519048,0,6,8,7,6,5,7,2
142,0,7,0,0,24,7,14.2885711428857,14.2885711428857,21.4278572142786,21.4278572142786,19.048095190481,9.51904809519048,0,8,6,6,8,9,5,5
142,0,7,1,1,24,7,14.2885711428857,14.2885711428857,21.4278572142786,21.4278572142786,19.048095190481,9.51904809519048,1,8,8,8,8,8,8,8
142,0,7,1,1,24,7,14.2885711428857,14.2885711428857,21.4278572142786,21.4278572142786,19.048095190481,9.51904809519048,1,6,9,9,10,9,10,10
142,0,7,1,1,24,7,14.2885711428857,14.2885711428857,21.4278572142786,21.4278572142786,19.048095190481,9.51904809519048,1,10,10,10,10,10,10,9
142,0,7,0,1,24,7,14.2885711428857,14.2885711428857,21.4278572142786,21.4278572142786,19.048095190481,9.51904809519048,0,4,7,7,9,8,7,10
142,0,7,1,1,24,7,14.2885711428857,14.2885711428857,21.4278572142786,21.4278572142786,19.048095190481,9.51904809519048,1,4,10,9,5,6,2,10
142,0,7,1,1,24,7,14.2885711428857,14.2885711428857,21.4278572142786,21.4278572142786,19.048095190481,9.51904809519048,1,8,7,8,8,8,8,8
142,0,7,1,1,24,7,14.2885711428857,14.2885711428857,21.4278572142786,21.4278572142786,19.048095190481,9.51904809519048,1,6,4,8,9,9,9,7
143,0,7,0,1,33,6,8.33083308330833,20.8320832083208,20.8320832083208,14.5814581458146,16.6716671667167,18.7518751875188,0,5,6,8,6,7,NA,5
143,0,7,0,0,33,6,8.33083308330833,20.8320832083208,20.8320832083208,14.5814581458146,16.6716671667167,18.7518751875188,0,4,6,8,5,NA,5,5
143,0,7,0,0,33,6,8.33083308330833,20.8320832083208,20.8320832083208,14.5814581458146,16.6716671667167,18.7518751875188,0,5,5,7,8,7,4,5
143,0,7,0,0,33,6,8.33083308330833,20.8320832083208,20.8320832083208,14.5814581458146,16.6716671667167,18.7518751875188,1,5,6,8,9,8,6,5
143,0,7,0,0,33,6,8.33083308330833,20.8320832083208,20.8320832083208,14.5814581458146,16.6716671667167,18.7518751875188,0,6,7,9,8,9,NA,4
143,0,7,0,0,33,6,8.33083308330833,20.8320832083208,20.8320832083208,14.5814581458146,16.6716671667167,18.7518751875188,1,9,8,9,8,9,8,6
143,0,7,0,0,33,6,8.33083308330833,20.8320832083208,20.8320832083208,14.5814581458146,16.6716671667167,18.7518751875188,1,8,7,9,8,8,NA,5
143,0,7,0,0,33,6,8.33083308330833,20.8320832083208,20.8320832083208,14.5814581458146,16.6716671667167,18.7518751875188,1,10,9,9,10,6,NA,6
143,0,7,0,0,33,6,8.33083308330833,20.8320832083208,20.8320832083208,14.5814581458146,16.6716671667167,18.7518751875188,1,9,8,9,8,8,NA,5
143,0,7,0,0,33,6,8.33083308330833,20.8320832083208,20.8320832083208,14.5814581458146,16.6716671667167,18.7518751875188,0,5,6,7,6,4,NA,5
143,0,7,0,0,33,6,8.33083308330833,20.8320832083208,20.8320832083208,14.5814581458146,16.6716671667167,18.7518751875188,1,7,8,9,9,9,NA,5
143,0,7,0,0,33,6,8.33083308330833,20.8320832083208,20.8320832083208,14.5814581458146,16.6716671667167,18.7518751875188,1,8,9,9,8,8,8,5
143,0,7,0,0,33,6,8.33083308330833,20.8320832083208,20.8320832083208,14.5814581458146,16.6716671667167,18.7518751875188,0,5,5,9,6,7,8,5
143,0,7,0,0,33,6,8.33083308330833,20.8320832083208,20.8320832083208,14.5814581458146,16.6716671667167,18.7518751875188,1,8,9,9,7,8,8,8
143,0,7,0,0,33,6,8.33083308330833,20.8320832083208,20.8320832083208,14.5814581458146,16.6716671667167,18.7518751875188,1,8,8,9,8,8,NA,8
143,0,7,0,0,33,6,8.33083308330833,20.8320832083208,20.8320832083208,14.5814581458146,16.6716671667167,18.7518751875188,0,7,5,8,9,8,NA,5
144,0,7,0,1,23,5,16,16,16,18,18,16,0,4,6,7,4,7,4,7
144,0,7,0,1,23,5,16,16,16,18,18,16,0,4,7,8,5,7,4,8
144,0,7,0,0,23,5,16,16,16,18,18,16,0,7,8,8,8,8,7,7
144,0,7,0,0,23,5,16,16,16,18,18,16,1,8,8,8,10,7,9,5
144,0,7,1,1,23,5,16,16,16,18,18,16,1,7,7,8,8,7,7,5
144,0,7,0,0,23,5,16,16,16,18,18,16,0,6,7,7,8,7,7,8
144,0,7,0,0,23,5,16,16,16,18,18,16,0,8,8,7,7,6,7,0
144,0,7,0,0,23,5,16,16,16,18,18,16,0,7,6,6,5,6,5,8
144,0,7,0,1,23,5,16,16,16,18,18,16,0,7,8,8,7,7,6,8
144,0,7,0,0,23,5,16,16,16,18,18,16,0,6,7,8,7,7,7,6
144,0,7,0,1,23,5,16,16,16,18,18,16,0,5,5,6,6,5,5,8
144,0,7,0,0,23,5,16,16,16,18,18,16,1,7,7,8,8,6,7,6
144,0,7,0,0,23,5,16,16,16,18,18,16,0,5,7,8,6,7,5,7
144,0,7,0,1,23,5,16,16,16,18,18,16,0,5,7,8,7,7,6,8
144,0,7,0,0,23,5,16,16,16,18,18,16,0,5,8,7,7,8,7,9
144,0,7,0,0,23,5,16,16,16,18,18,16,0,6,7,8,6,7,6,8
145,0,7,0,1,24,5,11.3611361136114,18.1818181818182,22.7322732273227,18.1818181818182,11.3611361136114,18.1818181818182,0,7,10,10,7,9,8,5
145,0,7,0,1,24,5,11.3611361136114,18.1818181818182,22.7322732273227,18.1818181818182,11.3611361136114,18.1818181818182,0,7,10,10,10,10,8,5
145,0,7,0,0,24,5,11.3611361136114,18.1818181818182,22.7322732273227,18.1818181818182,11.3611361136114,18.1818181818182,0,8,10,7,10,7,5,5
145,0,7,0,0,24,5,11.3611361136114,18.1818181818182,22.7322732273227,18.1818181818182,11.3611361136114,18.1818181818182,1,10,9,9,9,8,7,1
145,0,7,0,0,24,5,11.3611361136114,18.1818181818182,22.7322732273227,18.1818181818182,11.3611361136114,18.1818181818182,0,9,9,9,8,9,8,1
145,0,7,0,0,24,5,11.3611361136114,18.1818181818182,22.7322732273227,18.1818181818182,11.3611361136114,18.1818181818182,1,9,9,8,7,9,7,5
145,0,7,0,0,24,5,11.3611361136114,18.1818181818182,22.7322732273227,18.1818181818182,11.3611361136114,18.1818181818182,1,9,10,10,9,8,9,5
145,0,7,0,0,24,5,11.3611361136114,18.1818181818182,22.7322732273227,18.1818181818182,11.3611361136114,18.1818181818182,0,8,8,7,7,5,4,5
145,0,7,0,0,24,5,11.3611361136114,18.1818181818182,22.7322732273227,18.1818181818182,11.3611361136114,18.1818181818182,0,7,7,7,7,7,4,1
145,0,7,0,0,24,5,11.3611361136114,18.1818181818182,22.7322732273227,18.1818181818182,11.3611361136114,18.1818181818182,0,10,9,9,8,7,4,1
145,0,7,0,1,24,5,11.3611361136114,18.1818181818182,22.7322732273227,18.1818181818182,11.3611361136114,18.1818181818182,0,6,9,8,8,7,10,1
145,0,7,0,0,24,5,11.3611361136114,18.1818181818182,22.7322732273227,18.1818181818182,11.3611361136114,18.1818181818182,0,9,7,9,7,7,5,1
145,0,7,0,1,24,5,11.3611361136114,18.1818181818182,22.7322732273227,18.1818181818182,11.3611361136114,18.1818181818182,0,8,10,9,7,7,10,5
145,0,7,0,1,24,5,11.3611361136114,18.1818181818182,22.7322732273227,18.1818181818182,11.3611361136114,18.1818181818182,0,9,9,9,7,8,5,5
145,0,7,0,0,24,5,11.3611361136114,18.1818181818182,22.7322732273227,18.1818181818182,11.3611361136114,18.1818181818182,1,9,9,9,7,8,7,5
145,0,7,0,0,24,5,11.3611361136114,18.1818181818182,22.7322732273227,18.1818181818182,11.3611361136114,18.1818181818182,1,8,10,10,10,10,10,6
146,0,7,0,1,36,5,18.18,18.18,18.18,18.18,13.64,13.64,0,4,6,8,NA,NA,NA,3
146,0,7,0,0,36,5,18.18,18.18,18.18,18.18,13.64,13.64,0,5,7,10,8,NA,NA,5
146,0,7,0,0,36,5,18.18,18.18,18.18,18.18,13.64,13.64,0,8,10,7,8,8,NA,8
146,0,7,0,0,36,5,18.18,18.18,18.18,18.18,13.64,13.64,0,6,8,8,NA,NA,NA,3
146,0,7,0,0,36,5,18.18,18.18,18.18,18.18,13.64,13.64,0,5,5,10,NA,8,NA,2
146,0,7,0,0,36,5,18.18,18.18,18.18,18.18,13.64,13.64,0,6,8,8,8,NA,NA,3
146,0,7,1,1,36,5,18.18,18.18,18.18,18.18,13.64,13.64,1,10,9,10,10,8,8,10
146,0,7,0,1,36,5,18.18,18.18,18.18,18.18,13.64,13.64,0,8,8,7,NA,NA,7,3
146,0,7,0,0,36,5,18.18,18.18,18.18,18.18,13.64,13.64,0,5,8,6,6,NA,NA,5
146,0,7,0,0,36,5,18.18,18.18,18.18,18.18,13.64,13.64,0,5,7,8,7,NA,NA,3
146,0,7,0,0,36,5,18.18,18.18,18.18,18.18,13.64,13.64,0,6,8,10,NA,NA,NA,3
146,0,7,0,0,36,5,18.18,18.18,18.18,18.18,13.64,13.64,0,8,8,8,8,NA,NA,4
146,0,7,0,1,36,5,18.18,18.18,18.18,18.18,13.64,13.64,0,6,8,8,NA,NA,NA,3
146,0,7,0,1,36,5,18.18,18.18,18.18,18.18,13.64,13.64,0,8,8,8,7,NA,NA,6
146,0,7,0,0,36,5,18.18,18.18,18.18,18.18,13.64,13.64,0,8,8,8,7,NA,NA,4
146,0,7,0,0,36,5,18.18,18.18,18.18,18.18,13.64,13.64,0,6,8,8,8,NA,NA,3
147,0,7,0,1,26,5,18,18,20,18,16,10,0,5,5,8,5,5,5,4
147,0,7,0,0,26,5,18,18,20,18,16,10,0,5,6,8,5,5,4,4
147,0,7,1,1,26,5,18,18,20,18,16,10,1,8,6,7,8,9,7,10
147,0,7,0,0,26,5,18,18,20,18,16,10,1,7,6,7,6,6,5,6
147,0,7,0,1,26,5,18,18,20,18,16,10,0,5,6,6,6,5,4,5
147,0,7,0,0,26,5,18,18,20,18,16,10,1,7,8,8,7,7,8,6
147,0,7,0,0,26,5,18,18,20,18,16,10,0,6,8,8,6,6,5,5
147,0,7,1,1,26,5,18,18,20,18,16,10,1,7,7,7,5,6,5,6
147,0,7,1,1,26,5,18,18,20,18,16,10,1,8,8,8,6,8,7,9
147,0,7,0,0,26,5,18,18,20,18,16,10,0,6,6,6,6,6,5,5
147,0,7,0,0,26,5,18,18,20,18,16,10,0,4,8,8,4,4,3,6
147,0,7,1,1,26,5,18,18,20,18,16,10,1,8,7,8,7,7,5,6
147,0,7,0,1,26,5,18,18,20,18,16,10,0,4,7,8,4,6,4,5
147,0,7,0,0,26,5,18,18,20,18,16,10,0,4,7,9,4,6,3,5
147,0,7,1,1,26,5,18,18,20,18,16,10,1,8,10,10,10,8,8,10
147,0,7,0,0,26,5,18,18,20,18,16,10,0,6,8,8,8,4,5,6
148,0,7,0,1,27,5,15.09,16.98,16.98,18.87,18.87,13.21,0,4,8,8,2,6,1,1
148,0,7,0,0,27,5,15.09,16.98,16.98,18.87,18.87,13.21,0,3,8,8,2,7,1,1
148,0,7,0,1,27,5,15.09,16.98,16.98,18.87,18.87,13.21,0,7,5,7,8,8,6,1
148,0,7,0,0,27,5,15.09,16.98,16.98,18.87,18.87,13.21,0,5,8,8,5,5,1,1
148,0,7,0,1,27,5,15.09,16.98,16.98,18.87,18.87,13.21,0,6,8,8,4,9,7,5
148,0,7,0,0,27,5,15.09,16.98,16.98,18.87,18.87,13.21,1,7,9,9,8,8,7,5
148,0,7,0,0,27,5,15.09,16.98,16.98,18.87,18.87,13.21,0,4,6,7,6,7,2,2
148,0,7,0,1,27,5,15.09,16.98,16.98,18.87,18.87,13.21,0,6,7,6,1,5,2,1
148,0,7,0,1,27,5,15.09,16.98,16.98,18.87,18.87,13.21,0,7,8,7,5,5,2,2
148,0,7,0,1,27,5,15.09,16.98,16.98,18.87,18.87,13.21,0,3,8,8,5,8,2,1
148,0,7,0,1,27,5,15.09,16.98,16.98,18.87,18.87,13.21,0,2,8,8,4,2,2,1
148,0,7,1,1,27,5,15.09,16.98,16.98,18.87,18.87,13.21,1,8,8,8,5,5,2,3
148,0,7,0,1,27,5,15.09,16.98,16.98,18.87,18.87,13.21,0,3,8,8,4,8,1,1
148,0,7,0,1,27,5,15.09,16.98,16.98,18.87,18.87,13.21,0,4,8,8,7,8,5,3
148,0,7,0,1,27,5,15.09,16.98,16.98,18.87,18.87,13.21,0,7,8,8,10,10,7,5
148,0,7,0,0,27,5,15.09,16.98,16.98,18.87,18.87,13.21,0,7,9,9,5,8,2,2
149,0,7,0,1,28,4,8.51,19.15,19.15,19.15,19.15,14.89,0,6,7,7,4,7,NA,6
149,0,7,0,1,28,4,8.51,19.15,19.15,19.15,19.15,14.89,0,4,7,8,4,6,7,8
149,0,7,1,1,28,4,8.51,19.15,19.15,19.15,19.15,14.89,1,9,7,8,8,8,6,6
149,0,7,0,0,28,4,8.51,19.15,19.15,19.15,19.15,14.89,0,8,6,8,8,6,8,3
149,0,7,0,1,28,4,8.51,19.15,19.15,19.15,19.15,14.89,0,4,8,7,4,8,NA,8
149,0,7,0,1,28,4,8.51,19.15,19.15,19.15,19.15,14.89,0,5,6,6,4,4,4,7
149,0,7,0,0,28,4,8.51,19.15,19.15,19.15,19.15,14.89,0,3,7,8,3,3,3,8
149,0,7,0,1,28,4,8.51,19.15,19.15,19.15,19.15,14.89,0,8,7,6,4,4,NA,NA
149,0,7,1,1,28,4,8.51,19.15,19.15,19.15,19.15,14.89,1,8,5,6,3,7,8,7
149,0,7,0,1,28,4,8.51,19.15,19.15,19.15,19.15,14.89,0,4,6,7,7,5,8,7
149,0,7,0,0,28,4,8.51,19.15,19.15,19.15,19.15,14.89,0,4,7,8,4,7,NA,7
149,0,7,0,0,28,4,8.51,19.15,19.15,19.15,19.15,14.89,1,8,7,8,7,7,8,7
149,0,7,0,1,28,4,8.51,19.15,19.15,19.15,19.15,14.89,0,4,8,7,4,8,NA,8
149,0,7,1,1,28,4,8.51,19.15,19.15,19.15,19.15,14.89,1,6,8,8,6,7,NA,6
149,0,7,1,1,28,4,8.51,19.15,19.15,19.15,19.15,14.89,1,7,7,7,6,6,6,NA
149,0,7,1,1,28,4,8.51,19.15,19.15,19.15,19.15,14.89,1,5,8,8,7,4,NA,5
150,0,7,0,1,31,5,12,20,20,20,14,14,0,5,5,8,6,9,NA,4
150,0,7,0,1,31,5,12,20,20,20,14,14,0,5,8,10,8,8,NA,NA
150,0,7,0,1,31,5,12,20,20,20,14,14,0,9,7,7,7,7,2,1
150,0,7,0,0,31,5,12,20,20,20,14,14,0,8,5,8,8,8,7,2
150,0,7,0,0,31,5,12,20,20,20,14,14,0,6,6,7,6,6,5,4
150,0,7,0,1,31,5,12,20,20,20,14,14,0,7,7,8,8,6,NA,4
150,0,7,0,1,31,5,12,20,20,20,14,14,0,8,7,6,7,6,7,5
150,0,7,1,1,31,5,12,20,20,20,14,14,1,9,8,8,7,8,NA,4
150,0,7,0,0,31,5,12,20,20,20,14,14,0,6,5,6,5,8,NA,4
150,0,7,1,1,31,5,12,20,20,20,14,14,1,7,7,8,8,8,8,5
150,0,7,0,1,31,5,12,20,20,20,14,14,0,7,8,8,8,8,NA,6
150,0,7,0,0,31,5,12,20,20,20,14,14,1,9,9,9,9,9,7,5
150,0,7,0,1,31,5,12,20,20,20,14,14,0,5,6,9,6,9,3,5
150,0,7,0,1,31,5,12,20,20,20,14,14,0,6,7,9,6,9,NA,4
150,0,7,0,0,31,5,12,20,20,20,14,14,0,6,7,8,7,8,NA,4
150,0,7,0,1,31,5,12,20,20,20,14,14,0,6,8,8,8,8,NA,5
151,0,7,0,1,28,3,14.5514551455146,16.3616361636164,18.1818181818182,18.1818181818182,16.3616361636164,16.3616361636164,0,4,5,5,1,3,1,3
