"date","price","bedrooms","bathrooms","sqft_living","sqft_lot","floors","waterfront","condition","grade","sqft_above","sqft_basement","yr_built","yr_renovated","zipcode"
"20140929T000000",550000,3,2.25,2160,37000,1.5,0,4,7,1760,400,1933,0,98052
"20141021T000000",449500,4,3,2580,7299,2,0,3,8,2580,0,1998,0,98058
"20140624T000000",3e+05,3,1,2150,7007,1,0,3,6,2150,0,1954,0,98177
"20141111T000000",915000,4,2.5,3510,28052,2,0,3,10,3510,0,1988,0,98053
"20150127T000000",1575000,4,3.75,3810,9916,2,0,3,11,3810,0,1989,0,98040
"20140528T000000",599000,4,2.75,2020,2750,1,0,3,8,1010,1010,1917,2014,98122
"20140505T000000",755000,4,2.5,2120,10202,1,0,4,7,1620,500,1960,0,98005
"20150402T000000",4e+05,3,1,1250,7157,1,0,3,7,1250,0,1944,2010,98125
"20150330T000000",133000,3,1,980,9115,1,0,3,7,980,0,1968,0,98198
"20150116T000000",330000,4,1.5,1250,8400,1,0,3,7,960,290,1951,0,98155
"20150218T000000",330000,4,1,1100,5000,1.5,0,5,6,1100,0,1904,0,98055
"20140905T000000",375000,3,1.75,1330,9417,1,0,5,6,710,620,1936,0,98125
"20141211T000000",485000,4,2.75,2560,8956,1,0,4,7,1500,1060,1968,0,98034
"20140722T000000",470000,4,2.5,1850,11250,1.5,0,3,7,1210,640,1981,0,98074
"20141221T000000",1045000,4,3,2790,3600,2,0,3,8,1880,910,1905,2013,98119
"20140707T000000",548800,4,1,1660,4704,1.5,0,3,7,1260,400,1930,0,98115
"20140708T000000",315000,2,1,1080,2674,1,0,4,6,720,360,1919,0,98108
"20140919T000000",590000,3,2,3030,9374,1,0,4,7,2100,930,1959,0,98136
"20140523T000000",439950,4,2.5,2380,12067,2,0,3,7,2380,0,2002,0,98059
"20140603T000000",325000,3,1.75,2250,26337,1,0,3,8,2250,0,1980,0,98092
"20141208T000000",4e+05,2,1,880,5111,1,0,3,6,880,0,1931,0,98115
"20141211T000000",685000,4,2.5,2770,10051,2,0,3,10,2770,0,1987,0,98074
"20140918T000000",339950,3,2,1340,10200,1.5,0,3,7,1340,0,1953,0,98133
"20141023T000000",315000,3,1.75,1660,8160,1,0,4,7,1660,0,1951,0,98166
"20150211T000000",411753,3,2.5,1710,3795,2,0,3,7,1710,0,2009,0,98053
"20140828T000000",577000,2,1.75,1620,4879,1,0,3,7,1040,580,1924,2011,98116
"20141017T000000",5e+05,3,1.75,1530,8829,1,0,5,8,1530,0,1972,0,98006
"20141202T000000",210000,3,2,1440,10111,1,0,3,7,1440,0,1963,0,98001
"20140827T000000",640000,4,1.75,2020,16120,1,0,3,7,2020,0,1969,0,98010
"20150417T000000",460000,4,1.75,1870,8663,1,0,5,7,1870,0,1949,0,98133
"20150218T000000",265000,2,1,620,4760,1,0,3,6,620,0,1941,0,98126
"20140514T000000",740000,5,5,5774,31675,1,0,3,11,4490,1284,1984,0,98003
"20140718T000000",230000,3,1,1240,6195,1,0,3,6,1240,0,1948,0,98028
"20150217T000000",315000,3,1.75,1890,10661,1,0,5,7,1460,430,1978,0,98038
"20141223T000000",432000,3,1.75,2410,51763,1,0,4,8,1410,1000,1981,0,98077
"20150203T000000",467000,3,2.5,1530,3984,2,0,3,8,1530,0,1995,0,98029
"20140925T000000",255000,5,3.75,2800,9900,1,0,3,7,2800,0,1964,0,98023
"20150408T000000",316500,3,1.75,1460,6360,1,0,3,7,1010,450,1979,0,98106
"20150403T000000",190000,4,2,1580,6250,1,0,3,7,860,720,1977,0,98155
"20140516T000000",490000,3,2,1450,2400,1.5,0,3,8,1450,0,1900,2003,98107
"20150417T000000",378000,4,1.75,1990,23200,1,0,4,7,1990,0,1976,0,98059
"20150211T000000",598800,6,4,4470,17877,3,0,3,9,3230,1240,2013,0,98188
"20140902T000000",333800,5,3,1980,3868,1,0,3,7,1220,760,1990,0,98118
"20140529T000000",690000,4,2.5,2920,9904,2,0,4,9,2920,0,1990,0,98029
"20141021T000000",320000,4,1.75,1660,6200,1,0,4,6,830,830,1948,0,98108
"20150414T000000",1249000,4,3.5,3190,6000,1.5,0,4,9,2410,780,1912,0,98144
"20140721T000000",335000,3,1.5,1560,9600,1,0,4,7,1560,0,1961,0,98033
"20140811T000000",840000,3,2.5,3050,33920,1,0,3,8,3050,0,2004,0,98052
"20140714T000000",608250,4,2.75,3030,21780,2,0,3,8,3030,0,1986,0,98166
"20140609T000000",550000,3,2.5,2260,4165,2,0,3,7,2260,0,2005,0,98075
"20150422T000000",240000,3,1,1260,7920,1,0,3,7,1260,0,1966,0,98003
"20150414T000000",998000,3,2.25,3370,11757,2,0,4,9,3370,0,1980,0,98006
"20140829T000000",275000,3,1.75,1490,8000,1,0,3,8,1490,0,1978,0,98030
"20150424T000000",284200,3,2.5,1570,9292,1,0,3,7,1110,460,1977,0,98001
"20140724T000000",1715000,4,3.75,4490,7623,2,0,4,10,3090,1400,1941,0,98112
"20141119T000000",2400000,4,3.75,4090,24825,2,0,4,11,3400,690,1926,0,98102
"20140905T000000",930800,5,2.5,4150,96574,2,0,3,10,4150,0,1988,0,98053
"20140729T000000",930000,4,3,2900,10400,1,0,5,8,1530,1370,1959,0,98008
"20140828T000000",215000,4,1.5,1430,8775,1,0,3,7,1030,400,1979,0,98023
"20150420T000000",480000,2,1.5,1008,26487,1,1,4,6,1008,0,1943,2002,98070
"20140520T000000",483945,2,1.75,1480,5120,1,0,4,6,840,640,1951,0,98116
"20140609T000000",347000,3,1.75,1240,8050,1,0,4,7,1240,0,1978,0,98074
"20150330T000000",232500,3,2,1370,9760,1,0,4,7,1110,260,1979,0,98023
"20140520T000000",390000,4,2.25,1770,33132,1,0,4,8,1190,580,1965,0,98058
"20140918T000000",550000,3,2.25,2160,15360,1,0,3,8,1410,750,1965,2000,98007
"20140812T000000",590000,4,2.5,2340,8971,2,0,3,9,2340,0,1987,0,98029
"20140521T000000",420850,1,1,960,40946,1,0,5,5,960,0,1945,0,98014
"20150205T000000",345000,4,2.5,2280,8190,1,0,3,7,1390,890,1983,0,98188
"20150227T000000",429800,3,2,1970,7000,1,0,3,8,1970,0,1986,0,98038
"20140626T000000",302000,4,1.75,1530,17664,1.5,0,3,7,1530,0,1968,0,98058
"20141104T000000",8e+05,4,1.5,1790,3952,1.5,0,4,8,1790,0,1932,0,98103
"20141215T000000",250000,3,2.5,1700,6000,2,0,3,8,1700,0,1997,0,98092
"20140729T000000",605000,3,2,2660,4500,1,0,4,7,1330,1330,1922,0,98199
"20140529T000000",412000,3,1.75,1950,52256,1,0,4,8,1950,0,1985,0,98042
"20141112T000000",252000,3,2,1340,5670,2,0,3,6,1340,0,1994,0,98055
"20140919T000000",375000,3,1,1130,12500,1.5,0,3,7,1130,0,1954,0,98118
"20140710T000000",725000,2,1.75,1950,2719,1,0,5,7,1010,940,1919,0,98103
"20141013T000000",471750,5,3.5,3790,8200,1,0,3,8,2120,1670,2001,0,98056
"20141208T000000",490000,4,2.25,2020,85813,2,0,3,7,2020,0,1995,0,98027
"20141001T000000",439000,2,1,800,5100,1,0,3,7,800,0,1945,0,98117
"20140822T000000",355000,4,2,1770,8890,1,0,5,6,1770,0,1949,0,98166
"20150505T000000",250000,1,0.75,940,87120,1,0,3,6,940,0,1944,0,98019
"20150326T000000",780000,4,2.25,2260,16188,1,0,3,10,2260,0,1984,0,98006
"20141105T000000",409000,2,1,890,3271,1,0,4,6,890,0,1918,0,98116
"20140610T000000",420000,2,1,860,3880,1,0,4,6,860,0,1916,0,98117
"20141113T000000",2e+05,1,0.75,680,9600,1,0,3,5,680,0,1947,0,98115
"20150105T000000",830000,2,1.5,2130,35679,1,0,4,7,2130,0,1963,0,98033
"20140529T000000",695000,3,2.5,2390,4555,2,0,3,9,2390,0,2006,0,98074
"20140521T000000",815000,4,2.75,3488,9614,2,0,3,10,3488,0,1998,0,98074
"20141113T000000",210000,3,1.75,1260,6223,1,0,3,7,820,440,1983,0,98042
"20140915T000000",635000,3,1.75,2940,6000,1,0,4,8,1590,1350,1957,0,98177
"20140721T000000",562500,4,2.5,2440,7322,2,0,3,9,2440,0,1991,0,98056
"20140509T000000",402500,4,2.5,2600,11951,2,0,3,10,2600,0,1988,0,98023
"20141219T000000",555000,3,2,2080,7020,1,0,4,7,1040,1040,1951,0,98115
"20140909T000000",310000,3,1,1990,7173,1,0,3,7,1990,0,1972,0,98034
"20140905T000000",5e+05,4,2.5,2840,18001,2,0,3,9,2840,0,1994,0,98019
"20140723T000000",430000,6,3,2630,8800,1,0,3,7,1610,1020,1959,0,98125
"20140628T000000",1600000,3,4.25,2820,7200,2,0,4,10,2460,360,1930,0,98112
"20141001T000000",627500,4,1,1560,4080,1.5,0,3,7,1560,0,1923,0,98103
"20141124T000000",335000,4,2.5,2330,7050,2,0,3,8,2330,0,1998,0,98178
"20150317T000000",962000,4,2.25,3320,20100,1,0,4,8,1810,1510,1981,0,98006
"20140725T000000",299000,3,1.75,1730,14270,1,0,3,7,1730,0,1959,0,98065
"20150414T000000",399950,4,2.5,3110,5868,2,0,3,8,3110,0,2001,0,98042
"20150325T000000",322000,3,1,1230,9660,1,0,3,7,1230,0,1968,0,98053
"20140623T000000",430000,2,1.5,950,4625,1,0,4,7,950,0,1949,0,98103
"20140508T000000",307000,3,1.75,1890,13860,1,0,5,7,1890,0,1966,0,98042
"20141105T000000",194000,3,1.5,1010,5000,1,0,3,6,1010,0,1943,0,98178
"20141114T000000",180000,3,1,1010,8581,1,0,4,6,1010,0,1920,0,98002
"20140718T000000",465000,4,2.25,2340,13383,1,0,3,8,1170,1170,1983,0,98074
"20150323T000000",722500,4,2.5,2460,9296,2,0,3,9,2460,0,1978,0,98007
"20140924T000000",470450,2,1,1010,3400,1,0,3,7,1010,0,1921,0,98103
"20150127T000000",280000,3,2.5,1650,6000,2,0,3,7,1650,0,1990,0,98030
"20150410T000000",176250,4,2,1440,6702,1,0,4,7,1440,0,1966,0,98002
"20140617T000000",560000,5,1,1710,9100,1.5,0,4,7,1320,390,1926,0,98126
"20141022T000000",830000,3,2.5,2760,11287,2,0,3,10,2000,760,1991,0,98028
"20140611T000000",276900,2,1,1350,10096,1,0,4,7,1350,0,1952,0,98045
"20141001T000000",625000,3,1.75,1660,4800,2,0,3,7,1660,0,1906,2014,98112
"20150304T000000",1015000,4,2.5,2960,4760,2,0,3,8,2160,800,1900,0,98102
"20140930T000000",463500,1,1,1090,8750,1,0,4,6,1090,0,1924,0,98118
"20140905T000000",485000,3,2.5,3110,9015,2,0,3,9,3110,0,1990,0,98058
"20140617T000000",272000,3,2,1380,7476,1,0,3,7,1380,0,1989,0,98001
"20141217T000000",305000,2,1,1290,3140,2,0,3,7,1290,0,2008,0,98053
"20140626T000000",760000,3,2.5,1980,13964,1,0,5,7,1980,0,1959,0,98040
"20150213T000000",387500,2,1,870,6126,1,0,4,7,870,0,1938,0,98125
"20140908T000000",352000,4,2.5,2470,5015,2,0,3,8,2470,0,2004,0,98038
"20140709T000000",507000,3,1.75,2140,40098,1,0,5,8,1490,650,1950,0,98058
"20140718T000000",156000,3,1,770,9750,1,0,3,6,770,0,1941,0,98188
"20141118T000000",580000,3,3.25,1490,857,3,0,3,8,1220,270,2001,0,98102
"20140714T000000",630000,4,2.5,2510,35020,1,0,4,8,1610,900,1977,0,98075
"20141218T000000",275000,5,1.5,1950,9000,1,0,3,7,1130,820,1964,0,98146
"20140724T000000",835000,5,4,3600,14720,1,0,5,8,1800,1800,1960,0,98034
"20141205T000000",340000,4,2.5,2380,7850,2,0,3,8,2380,0,1995,0,98055
"20140506T000000",329350,2,1,720,6687,1,0,3,6,720,0,1942,0,98117
"20140728T000000",1480000,3,3.5,4070,26000,2,0,3,11,4070,0,1991,0,98033
"20150325T000000",475000,3,1,1250,150117,1,0,3,7,1250,0,1975,0,98075
"20141118T000000",719950,3,2.25,2190,2416,3,0,3,8,2190,0,2014,0,98117
"20140512T000000",235000,1,1,810,2451,1,0,5,7,810,0,1941,0,98126
"20150331T000000",875000,3,1.5,2440,5750,1,0,3,8,1320,1120,1939,0,98115
"20150421T000000",380000,4,1.75,1740,9150,1,0,3,7,1740,0,1974,0,98188
"20150309T000000",325000,3,2.25,1480,97138,1.5,0,3,7,1480,0,1984,0,98010
"20140819T000000",475000,4,2.5,2120,57050,2,0,3,9,2120,0,1989,0,98072
"20150324T000000",152900,1,1,900,4368,1,0,5,6,900,0,1915,1950,98022
"20140805T000000",210000,2,2,1190,7570,1,0,3,6,1190,0,1939,0,98146
"20140926T000000",350000,4,1,1010,6000,1,0,3,6,750,260,1925,0,98136
"20150323T000000",505000,3,2.5,2100,17882,2,0,4,8,2100,0,1985,0,98059
"20140627T000000",464900,4,2.25,2020,8424,1,0,4,7,1380,640,1979,0,98034
"20140922T000000",650000,3,2,2520,5980,1,0,3,8,1790,730,1957,0,98116
"20150504T000000",369950,2,2.75,1370,1140,2,0,3,8,1080,290,2009,0,98133
"20140728T000000",250000,3,2.5,1530,2890,2,0,3,7,1530,0,2001,0,98108
"20150429T000000",320000,3,2.5,1530,2890,2,0,3,7,1530,0,2001,0,98108
"20150325T000000",2532000,4,4.25,5040,16048,1,0,3,10,3420,1620,1950,0,98105
"20140903T000000",340000,4,2.25,2530,24700,2,0,3,7,2530,0,1974,0,98031
"20140519T000000",440000,2,1.5,1010,1968,1.5,0,5,5,1010,0,1906,0,98107
"20150402T000000",219950,3,1,1200,7727,1,0,4,7,1200,0,1959,0,98022
"20140915T000000",940000,4,3,2720,11740,1,0,5,9,2720,0,1957,0,98040
"20140722T000000",399950,4,1.5,1850,6125,1.5,0,3,6,1110,740,1945,0,98126
"20150102T000000",1568000,3,2.75,2340,8828,1,0,4,9,2340,0,1954,0,98112
"20150401T000000",528000,4,1.75,1860,9750,1,0,3,7,1460,400,1969,0,98034
"20140828T000000",545000,4,1.75,1940,8990,1,0,4,8,1560,380,1956,0,98034
"20150427T000000",575000,2,2,1680,6194,1,0,3,8,1680,0,2004,0,98053
"20141104T000000",235000,4,2.75,1770,10184,1,0,3,8,1250,520,1979,0,98023
"20140723T000000",272000,3,2.5,1790,6371,2,0,3,8,1790,0,1998,0,98092
"20150428T000000",380000,4,1.75,1720,9600,1,0,4,8,1720,0,1969,0,98059
"20150426T000000",195000,3,1,1280,6967,1.5,0,3,7,1280,0,1949,0,98155
"20141014T000000",297000,3,2.5,1690,4988,2,0,3,7,1690,0,2002,0,98038
"20150415T000000",349000,4,2.5,2190,7294,2,0,3,8,2190,0,2003,0,98023
"20140929T000000",320000,2,1,710,5200,1,0,4,6,710,0,1942,0,98126
"20140725T000000",319990,4,1.5,1890,10707,1,0,3,7,1890,0,1962,0,98148
"20140602T000000",439900,2,2,1410,12282,1.5,0,5,8,1410,0,1909,1988,98024
"20140811T000000",429000,3,3.25,2210,3600,2,0,3,8,1820,390,1995,0,98125
"20140730T000000",272500,3,2,1540,6250,1,0,3,7,1540,0,1998,0,98038
"20140916T000000",4e+05,4,2,1350,7255,1,0,4,7,1350,0,1959,0,98125
"20150402T000000",462000,5,2,1380,4300,1.5,0,3,7,1380,0,1916,0,98103
"20150310T000000",510000,2,1,890,6095,1,0,3,7,890,0,1947,0,98115
"20140623T000000",550000,3,2.5,1900,3255,2,0,3,8,1900,0,1988,2000,98007
"20150425T000000",150000,3,1,1240,5200,1,0,3,6,1240,0,1969,0,98042
"20140626T000000",460000,3,2.5,1730,8490,1,0,3,7,1210,520,1969,0,98034
"20140620T000000",632500,4,2.5,2090,10306,2,0,3,10,2090,0,1986,0,98074
"20140925T000000",361000,3,1.75,1650,11220,1,0,4,7,1650,0,1969,0,98077
"20140801T000000",437000,3,2.25,1130,1221,2,0,3,8,1030,100,2004,0,98117
"20150505T000000",370000,6,2.75,3240,5750,1,0,4,6,2160,1080,1950,0,98002
"20150417T000000",884250,4,2.5,3840,12151,2,0,3,10,3840,0,1998,0,98075
"20140603T000000",225000,3,1,1200,9936,1,0,4,6,1200,0,1969,0,98038
"20140805T000000",235000,2,1,870,5000,1,0,3,6,870,0,1949,0,98126
"20140720T000000",767500,6,3.5,2410,6000,2,0,3,9,2220,190,1916,1990,98136
"20140512T000000",1200000,3,1.75,1560,8078,1.5,1,4,6,1560,0,1928,0,98040
"20141215T000000",715000,3,2.5,2410,46609,2,0,3,9,2410,0,1989,0,98053
"20140627T000000",417000,4,2.25,2300,7700,1,0,3,7,1380,920,1959,0,98125
"20140718T000000",199000,3,1,1390,12145,1,0,4,7,1390,0,1964,0,98042
"20140605T000000",875000,5,2.5,2920,5568,2,0,3,8,2320,600,1906,0,98112
"20141110T000000",545000,4,1.5,1370,3708,1.5,0,3,7,1370,0,1926,0,98117
"20140520T000000",192500,2,1,950,7692,1,0,3,6,950,0,1926,0,98168
"20150210T000000",822500,3,2.5,3090,7708,2,0,3,10,3090,0,1999,0,98052
"20141208T000000",8e+05,4,2.5,2390,10000,1,0,3,9,1590,800,1975,0,98040
"20141215T000000",1250000,3,2.5,2070,4944,2,0,3,9,2070,0,1930,0,98112
"20141114T000000",3850000,4,4.25,5770,21300,2,1,4,11,5770,0,1980,0,98040
"20141001T000000",295000,3,2.5,1460,7936,2,0,3,7,1460,0,1995,0,98038
"20140630T000000",419000,2,1.75,1510,4980,1,0,3,8,1510,0,2006,0,98053
"20140910T000000",1195000,5,3.25,5180,19606,1,0,3,11,2610,2570,1993,0,98006
"20141222T000000",750000,4,2.75,3430,13907,2,0,3,11,3430,0,1995,0,98075
"20150428T000000",502000,4,1.5,1700,8400,1,0,3,7,1700,0,1953,0,98177
"20140604T000000",1025000,3,1.75,2640,8000,1,0,4,9,1320,1320,1960,0,98040
"20150313T000000",398500,3,1,1200,15960,1.5,0,3,6,1200,0,1945,0,98125
"20150414T000000",7e+05,2,1.5,1850,4945,1.5,0,4,7,1850,0,1907,1969,98126
"20140611T000000",248000,5,1.5,1510,9078,1,0,4,7,1510,0,1959,0,98168
"20140826T000000",8e+05,4,2,2130,2800,1,0,5,7,1070,1060,1922,0,98103
"20150121T000000",383000,4,2.5,2640,8055,2,0,3,9,2640,0,2004,0,98092
"20140527T000000",688000,4,3,3000,4000,1.5,0,3,8,1970,1030,1913,2014,98144
"20141008T000000",521000,3,2,1870,5455,1,0,5,7,1060,810,1926,0,98125
"20141105T000000",365000,2,1,990,9223,1,0,3,7,990,0,1949,0,98125
"20141007T000000",491000,3,2,2005,7000,1,0,3,7,1605,400,1980,0,98122
"20141122T000000",643000,3,2.75,2030,7700,1,0,5,8,1400,630,1965,0,98008
"20150202T000000",279000,3,2.5,1500,7350,1,0,2,7,1060,440,1979,0,98023
"20150202T000000",583500,4,1,1530,3900,1.5,0,4,7,1530,0,1908,0,98107
"20140723T000000",310000,3,2.5,1990,3600,2,0,3,7,1990,0,2004,0,98038
"20140610T000000",310000,3,1.75,1420,7650,1,0,4,7,1100,320,1984,0,98056
"20150323T000000",280000,3,1,1400,13975,1,0,4,6,1400,0,1956,0,98198
"20141117T000000",272000,4,2.5,1870,5692,2,0,3,7,1870,0,2004,0,98058
"20140707T000000",870000,4,3,3040,36246,1.5,0,3,9,2680,360,1923,2014,98074
"20141118T000000",307000,3,2,1790,7259,1,0,3,7,1390,400,1980,0,98058
"20140717T000000",490000,2,1.5,1590,4500,1,0,4,7,920,670,1946,0,98116
"20141008T000000",399950,3,2,2050,9396,1,0,5,7,1170,880,1960,0,98155
"20140609T000000",1635000,5,3.5,4220,26784,1,0,3,10,2110,2110,1958,2006,98004
"20140709T000000",989000,5,4.5,4030,13474,2,0,3,11,4030,0,2000,0,98075
"20140618T000000",264950,4,1.75,1770,9011,1,0,5,7,1050,720,1983,0,98042
"20140725T000000",491500,4,2.75,2100,7236,1,0,3,8,1400,700,1979,0,98034
"20140514T000000",345000,3,2.25,2120,15003,2,0,3,7,2120,0,1984,0,98059
"20150119T000000",339900,4,1.75,2600,18042,1,0,4,8,2020,580,1969,0,98092
"20150427T000000",852000,3,3,2400,4000,2,0,3,7,1860,540,1905,0,98102
"20141222T000000",585000,5,3.5,3180,40946,1,0,3,7,1690,1490,1968,0,98075
"20150211T000000",723000,4,2,2790,8793,1,0,4,8,1640,1150,1977,0,98006
"20150126T000000",594000,3,2.25,2080,70567,2,0,3,8,2080,0,1990,0,98072
"20141201T000000",405000,2,1.5,1370,4102,2,0,4,7,1370,0,1987,0,98033
"20140801T000000",725500,4,2.5,2790,74495,2,0,3,9,2790,0,1997,0,98053
"20140625T000000",8e+05,2,1,1740,5719,1,0,3,8,1740,0,1955,0,98103
"20140729T000000",1325000,3,3.75,6400,76665,1,0,4,10,3810,2590,1966,0,98177
"20141015T000000",180500,3,2.5,1800,8518,2,0,3,7,1800,0,1996,0,98030
"20150428T000000",325000,3,2.5,1800,8518,2,0,3,7,1800,0,1996,0,98030
"20140617T000000",235000,3,1.75,1190,7280,1,0,4,7,1190,0,1968,0,98092
"20140520T000000",330000,2,1,860,8308,1,0,4,7,860,0,1948,0,98146
"20140612T000000",678500,3,2,2460,6600,1,0,4,8,1370,1090,1952,0,98136
"20140709T000000",463000,4,2.5,1980,6660,2,0,4,7,1980,0,1974,0,98034
"20140912T000000",250000,2,1,670,4640,1,0,3,6,670,0,1943,0,98106
"20140716T000000",655000,3,2,1410,4800,1.5,0,4,8,1410,0,1927,0,98118
"20140516T000000",239900,4,2.25,1860,7000,1,0,3,8,1120,740,1979,0,98023
"20141117T000000",185000,3,1,980,9135,1,0,3,7,980,0,1955,0,98001
"20140616T000000",1735000,4,2.25,3040,5000,2,0,4,9,2080,960,1926,0,98105
"20140905T000000",251700,3,2.25,1810,11800,1,0,3,7,1240,570,1977,0,98178
"20150209T000000",4e+05,4,2,1560,8250,1,0,3,8,1320,240,1964,0,98177
"20140904T000000",735000,4,1.75,2100,7960,1,0,3,8,1340,760,1955,0,98004
"20141027T000000",1700000,5,2,2500,15250,2,1,5,8,2500,0,1942,0,98008
"20140508T000000",82500,2,1,520,22334,1,0,2,5,520,0,1951,0,98168
"20140708T000000",765000,4,4,3010,7221,2,0,3,10,3010,0,2004,0,98075
"20140923T000000",292500,4,1.75,2140,8162,1,0,3,7,1420,720,1968,0,98023
"20150325T000000",270000,3,2.25,2390,7000,1,0,4,7,1990,400,1970,0,98058
"20141224T000000",415000,2,1,1510,6807,1,0,3,7,1090,420,1939,0,98133
"20141124T000000",950000,4,1.75,2210,19025,1,0,4,7,1460,750,1952,0,98004
"20140916T000000",353000,3,2.75,2170,8396,2,0,3,7,2170,0,1995,0,98038
"20141210T000000",670950,3,2.5,1790,2375,3,0,3,8,1790,0,2007,0,98107
"20140509T000000",280950,3,1.75,1390,8700,1,0,4,7,840,550,1912,0,98055
"20140527T000000",585000,3,1.75,1850,7735,1,0,4,8,1850,0,1983,0,98027
"20141211T000000",525000,2,1.5,1480,43645,1,0,3,8,1480,0,1974,2006,98027
"20140801T000000",605000,3,1.75,1850,8823,1,0,4,8,1370,480,1973,0,98008
"20141119T000000",1010000,4,3.5,3350,3752,2,0,3,9,2550,800,2007,0,98117
"20140926T000000",245990,3,1,1040,8410,1,0,3,7,1040,0,1942,2014,98188
"20150203T000000",535000,4,2.25,2810,12607,2,0,3,10,2810,0,1985,0,98058
"20140630T000000",410000,1,1.5,1010,5750,1,0,3,7,1010,0,1911,1948,98136
"20150424T000000",550000,3,2.5,2250,7752,2,0,4,8,2250,0,1988,0,98011
"20140911T000000",665000,3,1.75,1800,8000,1,0,3,8,1800,0,1972,0,98008
"20150427T000000",455000,3,1,2400,17239,1,0,4,7,1890,510,1940,0,98028
"20140826T000000",440000,4,1,1780,4000,1.5,0,3,7,1780,0,1922,0,98103
"20140708T000000",332000,3,2.25,2120,14915,1,0,3,9,1720,400,1979,0,98001
"20140611T000000",280000,3,2.5,1860,6607,2,0,3,7,1860,0,1989,0,98023
"20140915T000000",570000,3,3.5,1460,1021,2,0,3,8,1150,310,2006,0,98122
"20140515T000000",250000,3,1,1230,10350,1,0,4,7,1230,0,1957,0,98055
"20150501T000000",238000,2,1,1088,8453,1,0,3,6,1088,0,1952,2009,98001
"20141103T000000",265000,3,1,800,5760,1,0,3,6,700,100,1949,0,98155
"20150305T000000",306000,3,1,1190,10350,1,0,4,7,1190,0,1959,0,98028
"20150507T000000",345000,5,2.75,1940,4182,1,0,3,7,1240,700,2002,0,98056
"20140904T000000",765000,4,2.5,3300,10764,1,0,4,9,1720,1580,1971,0,98177
"20150430T000000",346300,4,2.5,2590,11018,2,0,3,8,2590,0,1998,0,98092
"20140612T000000",342500,3,2,2080,11375,1,0,3,8,2080,0,2002,0,98022
"20150424T000000",501000,4,2.25,2680,5439,2,0,3,7,2680,0,2000,0,98011
"20140625T000000",270000,3,2.5,1670,8364,1,0,4,7,1300,370,1990,0,98042
"20150422T000000",638000,3,1,1830,4400,1.5,0,4,8,1720,110,1930,0,98122
"20140912T000000",460000,3,1.75,1400,2003,1,0,4,8,700,700,1908,2006,98119
"20141015T000000",760000,4,1.75,2770,8521,1,0,4,7,1470,1300,1953,0,98004
"20150316T000000",1085000,3,2.5,3630,11019,1,0,4,9,2150,1480,1972,0,98040
"20140628T000000",234000,3,1,1040,8128,1,0,3,6,1040,0,1983,0,98019
"20150302T000000",1650000,3,2.75,2690,8890,2,1,4,10,2690,0,1975,1991,98006
"20140506T000000",488000,5,2,2020,5000,1.5,0,4,7,2020,0,1938,0,98117
"20150226T000000",1550000,5,2.5,2450,20805,2,0,4,9,2450,0,1963,0,98004
"20150327T000000",499000,4,3,2030,12675,2,0,3,7,2030,0,1982,0,98177
"20140904T000000",150000,3,1,1450,6776,1,0,3,7,1450,0,1952,0,98178
"20150326T000000",333000,4,2.5,2400,7270,2,0,3,8,2400,0,1993,0,98003
"20150218T000000",7e+05,4,2.75,2870,8625,1,0,4,8,1860,1010,1959,0,98155
"20140918T000000",275000,4,1,1340,22500,1.5,0,3,7,1340,0,1926,0,98168
"20140701T000000",330000,3,2.5,1680,11312,1,0,3,7,1080,600,1959,0,98146
"20141124T000000",360000,4,2,1850,8827,1,0,3,7,1850,0,1969,0,98155
"20150511T000000",467000,3,1,1220,8040,1.5,0,3,7,1220,0,1965,0,98125
"20141029T000000",568000,3,2.5,2320,57063,1,0,4,9,1790,530,1979,0,98074
"20141103T000000",605000,5,2.25,3220,9603,2,0,3,8,3220,0,1972,0,98052
"20141002T000000",750000,4,2.75,3190,9023,2,0,3,9,3190,0,2005,0,98075
"20141014T000000",760000,3,2.75,3530,69834,2,0,3,10,3530,0,1994,0,98053
"20140804T000000",265000,3,1.75,2050,10519,1,0,3,7,1240,810,1979,0,98058
"20140718T000000",490000,3,1.75,1720,12540,1,0,4,7,1720,0,1956,0,98006
"20140619T000000",360000,4,2.5,2850,4650,2,0,3,8,2850,0,2004,0,98038
"20150206T000000",311750,4,2.25,2270,12000,1,0,4,7,1290,980,1976,0,98023
"20141003T000000",399000,3,2.25,1880,12473,1,0,3,8,1420,460,1958,0,98028
"20140725T000000",347000,4,2.5,2770,9751,2,0,3,8,2770,0,1989,0,98042
"20140904T000000",1680000,4,3.75,4490,34982,2,0,3,12,4490,0,1998,0,98005
"20140903T000000",585000,4,2.5,3110,6479,2,0,3,9,3110,0,2005,0,98065
"20140912T000000",340000,4,2.5,2360,7475,2,0,3,8,2360,0,1992,0,98031
"20150415T000000",612000,3,2.5,2180,5496,2,0,3,8,2180,0,1994,0,98029
"20140628T000000",230000,2,1.75,1910,3376,2,0,3,8,1910,0,1980,0,98038
"20140509T000000",604000,4,2.5,2260,7753,2,0,3,9,2260,0,1989,0,98029
"20140703T000000",250000,3,1.75,1770,8868,1,0,4,7,1770,0,1959,0,98002
"20150309T000000",258500,3,2,1460,7930,1,0,3,7,1460,0,1989,0,98038
"20150324T000000",783000,4,2.75,2080,5000,1,0,5,8,1470,610,1940,0,98199
